Query,Time,Value,Unit
"name=""joe biden"" AND channel=""CNN""",2016-07-17,14.908000000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-19,11.909,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-22,8.939,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-23,53.635999999999996,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-24,11.939,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-25,104.271,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-26,11.969999999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-27,1114.469,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-28,567.892,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-29,5.97,seconds
"name=""joe biden"" AND channel=""CNN""",2016-07-31,11.909,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-14,9,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-15,2305.188,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-16,206.211,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-17,11.969000000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-20,5.97,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-22,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-24,17.97,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-30,8.969999999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2016-08-31,8.969999999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-01,571.4739999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-05,176.485,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-06,504.42499999999995,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-07,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-10,136.724,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-11,5.969,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-12,17.878999999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-13,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-22,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-27,155.152,seconds
"name=""joe biden"" AND channel=""CNN""",2016-09-30,62.515,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-02,5.97,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-03,9,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-04,1572.749,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-09,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-13,74.74000000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-14,41.931,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-16,53.795,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-17,17.945999999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-20,17.973,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-21,265.94200000000006,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-22,86.851,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-23,26.918,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-24,44.864,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-25,89.7,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-26,227.219,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-28,95.729,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-29,1988.192,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-30,9.265,seconds
"name=""joe biden"" AND channel=""CNN""",2016-10-31,188.274,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-01,155.561,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-02,32.945,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-03,23.932,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-04,80.809,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-05,44.946,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-06,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-07,5.987,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-09,44.862,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-10,170.685,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-11,6,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-12,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-14,5.969,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-17,6,seconds
"name=""joe biden"" AND channel=""CNN""",2016-11-23,41.891000000000005,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-05,35.945,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-06,218.30100000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-07,173.333,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-08,378.22799999999995,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-09,86.553,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-10,59.787,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-11,1412.344,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-13,453.942,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-14,41.932,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-15,14.946,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-17,38.918000000000006,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-18,11.972,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-22,6,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-23,3,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-24,8.973,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-25,71.655,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-26,89.834,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-27,68.745,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-29,5.987,seconds
"name=""joe biden"" AND channel=""CNN""",2016-12-31,11.972999999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-01,41.919,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-02,58.156,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-03,57.999,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-04,41.959999999999994,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-05,172.903,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-06,366.653,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-07,69.033,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-08,16.987,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-10,27.241999999999997,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-11,6,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-12,798.8750000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-13,1189.592,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-14,63.255,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-15,6,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-18,107.59800000000001,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-19,44.760999999999996,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-20,9,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-21,35.917,seconds
"name=""joe biden"" AND channel=""CNN""",2017-01-22,53.793,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-06,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-11,11.973,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-19,8.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-22,41.849000000000004,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-25,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-02-28,14.909,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-01,29.918,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-02,8.973,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-12,8.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-13,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-20,8.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-22,12,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-24,14.945,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-28,11.972,seconds
"name=""joe biden"" AND channel=""CNN""",2017-03-31,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-04-03,5.987,seconds
"name=""joe biden"" AND channel=""CNN""",2017-04-27,8.972,seconds
"name=""joe biden"" AND channel=""CNN""",2017-04-30,23.958,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-01,17.959,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-11,6,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-12,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-13,11.972,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-19,65.76899999999999,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-27,35.905,seconds
"name=""joe biden"" AND channel=""CNN""",2017-05-28,62.768,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-01,59.767999999999994,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-03,38.904,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-10,73.331,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-11,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-17,32.903,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-21,9,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-22,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-23,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-25,8.987,seconds
"name=""joe biden"" AND channel=""CNN""",2017-06-30,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-07-03,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-07-06,6,seconds
"name=""joe biden"" AND channel=""CNN""",2017-07-07,9,seconds
"name=""joe biden"" AND channel=""CNN""",2017-07-30,14.959,seconds
"name=""joe biden"" AND channel=""CNN""",2017-08-08,26.904,seconds
"name=""joe biden"" AND channel=""CNN""",2017-09-20,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-09-23,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-01,20.932000000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-10,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-11,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-12,17.909,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-13,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-14,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-17,6,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-18,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-24,5.986,seconds
"name=""joe biden"" AND channel=""CNN""",2017-10-25,20.944,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-01,3,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-04,59.917,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-05,20.141000000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-08,20.959,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-09,59.89,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-12,35.931,seconds
"name=""joe biden"" AND channel=""CNN""",2017-11-13,197.492,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-12,21.003,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-13,270.207,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-14,309.228,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-15,27.021,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-16,15.012,seconds
"name=""joe biden"" AND channel=""CNN""",2017-12-21,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-03,67.588,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-04,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-05,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-20,24.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-30,17.932,seconds
"name=""joe biden"" AND channel=""CNN""",2018-01-31,27.021,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-03,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-04,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-05,30.018,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-06,3532.454,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-07,3515.5300000000007,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-08,21.018,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-09,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-13,6,seconds
"name=""joe biden"" AND channel=""CNN""",2018-02-15,27.024,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-01,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-09,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-12,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-21,54.024,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-22,191.50799999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-23,9.567,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-25,39.394,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-27,21.018,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-29,90.069,seconds
"name=""joe biden"" AND channel=""CNN""",2018-03-31,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-04-07,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-04-14,30.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-04-22,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-06,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-07,57.039,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-09,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-11,24.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-12,27.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-13,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-24,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-05-30,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-05,7.207,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-08,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-10,6,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-11,18.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-12,36.021,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-15,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-16,46.928,seconds
"name=""joe biden"" AND channel=""CNN""",2018-06-17,12,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-15,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-17,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-19,58.896,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-20,117.087,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-21,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-22,56.832,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-23,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-28,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-07-31,6,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-04,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-07,36.03,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-12,9,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-13,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-15,6.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-16,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-18,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-20,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-25,12,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-26,114.066,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-27,168.10199999999998,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-30,924.5880000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2018-08-31,141.054,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-01,111.051,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-03,9,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-04,12.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-07,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-08,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-09,24.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-13,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-14,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-15,87.051,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-16,71.711,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-17,33.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-21,72.063,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-22,60.042,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-23,12.009,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-24,21.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-09-29,3,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-01,63.051,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-07,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-08,9.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-10,18.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-14,33.012,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-15,7.34,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-17,54.045,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-18,130.154,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-19,21.012,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-20,102.791,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-21,12,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-22,18.009,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-23,18.009,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-24,108.072,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-25,138.08100000000002,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-26,177.12899999999996,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-27,18.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-28,15.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-30,12.006,seconds
"name=""joe biden"" AND channel=""CNN""",2018-10-31,15.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-01,24.009,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-02,9.003,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-03,18.012,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-04,144.108,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-06,15.012,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-08,9,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-12,18.015,seconds
"name=""joe biden"" AND channel=""CNN""",2018-11-17,54.018,seconds
